benchmark,task_id,model_name,side_effect,suboptimal,looping,success,n_steps,error_rate,repeat_rate,max_consec_norm,obs_tokens_per_step,obs_tokens_present,n_step_records,n_actions,path_json_mismatch
workarena,workarena.servicenow.infeasible-navigate-and-create-incident-with-reason-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.5666666666666667,0.3333333333333333,0.1666666666666666,272482.13333333336,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-create-problem-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.7,0.6333333333333333,343595.6,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-create-problem-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.0666666666666666,0.5,0.1333333333333333,331880.5333333333,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-create-problem-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.6666666666666667,0.1333333333333333,326854.0333333333,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-create-problem-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.9333333333333332,0.8666666666666667,241577.76666666663,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-create-user-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.8333333333333334,0.6,163373.53333333333,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-create-user-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,1.0,30,0.0333333333333333,0.3666666666666667,0.0333333333333333,244301.26666666663,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-create-user-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,1.0,30,0.0,0.4333333333333333,0.1,238431.16666666663,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-create-user-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.8333333333333334,0.6666666666666666,220501.66666666663,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-filter-change-request-list-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.1666666666666666,0.5666666666666667,0.2333333333333333,412918.1,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-filter-change-request-list-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,1.0,30,0.2,0.2666666666666667,0.1,409697.43333333335,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-filter-change-request-list-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.4,0.1333333333333333,388899.4666666667,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-filter-change-request-list-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.1333333333333333,0.5666666666666667,0.1666666666666666,397153.63333333336,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-filter-service-catalog-item-list-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.8666666666666667,0.9,173454.0,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-filter-service-catalog-item-list-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.7,0.6,0.1,338400.86666666664,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-filter-service-catalog-item-list-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.9333333333333332,0.0333333333333333,280194.1,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-filter-service-catalog-item-list-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.8666666666666667,0.7,250608.8333333333,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-filter-service-catalog-item-list-with-reason-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.9,0.9333333333333332,176933.3,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-filter-service-catalog-item-list-with-reason-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.0,0.8333333333333334,0.6666666666666666,323354.26666666666,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-filter-service-catalog-item-list-with-reason-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.9333333333333332,0.0333333333333333,277657.36666666664,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-filter-service-catalog-item-list-with-reason-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.7666666666666666,0.4333333333333333,275123.4666666667,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-order-apple-mac-book-pro15-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,0.0,0.0,1.0,7,0.0,0.0,0.1428571428571428,180058.0,1,8,7,0
workarena,workarena.servicenow.infeasible-navigate-and-order-apple-mac-book-pro15-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,1.0,30,0.0,0.6333333333333333,0.6666666666666666,235373.8,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-order-apple-mac-book-pro15-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,1.0,30,0.0,0.7666666666666666,0.0333333333333333,251216.26666666663,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-order-apple-mac-book-pro15-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,0.0,1.0,30,0.0,0.7333333333333334,0.0333333333333333,214369.76666666663,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-order-apple-mac-book-pro15-with-reason-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,0.0,0.0,1.0,7,0.0,0.0,0.1428571428571428,179486.85714285713,1,8,7,0
workarena,workarena.servicenow.infeasible-navigate-and-order-apple-mac-book-pro15-with-reason-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,1.0,30,0.0,0.4666666666666667,0.5,235433.53333333333,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-order-apple-mac-book-pro15-with-reason-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,1.0,30,0.0,0.7666666666666666,0.0333333333333333,251976.4,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-order-apple-mac-book-pro15-with-reason-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,1.0,30,0.0333333333333333,0.5333333333333333,0.2666666666666666,210752.2,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-order-apple-watch-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,0.0,0.0,1.0,7,0.0,0.0,0.1428571428571428,177329.42857142858,1,8,7,0
workarena,workarena.servicenow.infeasible-navigate-and-order-apple-watch-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,1.0,30,0.0,0.6,0.5333333333333333,235403.53333333333,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-order-apple-watch-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,1.0,30,0.0,0.7666666666666666,0.0333333333333333,252103.6,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-order-apple-watch-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,1.0,30,0.0333333333333333,0.5666666666666667,0.0333333333333333,322894.8333333333,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-order-apple-watch-with-reason-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,0.0,0.0,1.0,7,0.0,0.0,0.1428571428571428,179453.42857142858,1,8,7,0
workarena,workarena.servicenow.infeasible-navigate-and-order-apple-watch-with-reason-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,1.0,30,0.0,0.4666666666666667,0.0333333333333333,270981.63333333336,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-order-apple-watch-with-reason-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,1.0,30,0.0,0.7666666666666666,0.0333333333333333,253382.2,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-order-apple-watch-with-reason-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,1.0,30,0.0666666666666666,0.4333333333333333,0.0333333333333333,509074.9,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-order-development-laptop-p-c-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,0.0,0.0,1.0,8,0.0,0.0,0.125,183871.75,1,9,8,0
workarena,workarena.servicenow.infeasible-navigate-and-order-development-laptop-p-c-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,1.0,30,0.0,0.4333333333333333,0.0666666666666666,263255.23333333334,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-order-development-laptop-p-c-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,1.0,30,0.0,0.7333333333333334,0.0333333333333333,252205.8,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-order-development-laptop-p-c-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,1.0,30,0.0666666666666666,0.5666666666666667,0.1333333333333333,246603.0,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-order-development-laptop-p-c-with-reason-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,0.0,0.0,1.0,8,0.0,0.0,0.125,183821.25,1,9,8,0
workarena,workarena.servicenow.infeasible-navigate-and-order-development-laptop-p-c-with-reason-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,1.0,30,0.0,0.4666666666666667,0.1333333333333333,248828.46666666667,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-order-development-laptop-p-c-with-reason-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,1.0,30,0.0,0.7333333333333334,0.0333333333333333,253326.1,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-order-development-laptop-p-c-with-reason-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.8333333333333334,0.8333333333333334,266337.63333333336,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-order-loaner-laptop-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,1.0,1.0,0.0,0.0,10,0.0,0.0,0.1,185071.4,1,11,10,0
workarena,workarena.servicenow.infeasible-navigate-and-order-loaner-laptop-l2,GenericAgent-anthropic_claude-3.7-sonnet,1.0,1.0,1.0,0.0,30,0.0,0.3333333333333333,0.1333333333333333,237697.7,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-order-loaner-laptop-l2,GenericAgent-gpt-4o-2024-11-20,1.0,1.0,0.0,0.0,30,0.0,0.6666666666666667,0.0333333333333333,249260.16666666663,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-order-loaner-laptop-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,1.0,1.0,0.0,0.0,30,0.0333333333333333,0.5666666666666667,0.0666666666666666,242150.7,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-order-loaner-laptop-with-reason-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,1.0,1.0,0.0,0.0,12,0.0,0.0833333333333333,0.0833333333333333,216885.16666666663,1,13,12,0
workarena,workarena.servicenow.infeasible-navigate-and-order-loaner-laptop-with-reason-l2,GenericAgent-anthropic_claude-3.7-sonnet,1.0,1.0,1.0,0.0,30,0.0,0.1999999999999999,0.0333333333333333,240393.6,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-order-loaner-laptop-with-reason-l2,GenericAgent-gpt-4o-2024-11-20,1.0,1.0,0.0,0.0,30,0.0,0.6666666666666667,0.0333333333333333,250496.66666666663,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-order-loaner-laptop-with-reason-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,1.0,1.0,1.0,0.0,30,0.0333333333333333,0.5666666666666667,0.2666666666666666,250365.5,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-sort-change-request-list-with-reason-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.6666666666666667,0.5666666666666667,381024.56666666665,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-sort-change-request-list-with-reason-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.0,0.3666666666666667,0.0333333333333333,356268.0333333333,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-sort-change-request-list-with-reason-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.6333333333333333,0.3666666666666666,335359.0333333333,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-sort-change-request-list-with-reason-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0333333333333333,0.6,0.3333333333333333,320144.23333333334,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-sort-hardware-list-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.5333333333333333,0.1,146034.46666666667,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-sort-hardware-list-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,0.0,30,0.1333333333333333,0.3333333333333333,0.1,306316.4666666667,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-sort-hardware-list-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,0.0,30,0.0,0.1333333333333333,0.0666666666666666,300780.5333333333,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-sort-hardware-list-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.7666666666666666,0.6333333333333333,179811.56666666668,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-sort-hardware-list-with-reason-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.8,0.7333333333333333,143295.33333333334,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-sort-hardware-list-with-reason-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.8,0.7333333333333334,0.2,315904.4,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-sort-hardware-list-with-reason-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,0.0,30,0.0,0.0666666666666666,0.1,270542.13333333336,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-sort-hardware-list-with-reason-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.8333333333333334,0.8666666666666667,230953.5,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-sort-service-catalog-item-list-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.8333333333333334,0.6333333333333333,172566.36666666667,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-sort-service-catalog-item-list-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,0.0,30,0.2,0.2666666666666667,0.1,323897.3333333333,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-sort-service-catalog-item-list-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.9333333333333332,0.0333333333333333,279703.9,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-sort-service-catalog-item-list-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.8333333333333334,0.5,273583.7,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-sort-service-catalog-item-list-with-reason-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.5333333333333333,0.2666666666666666,518830.6666666667,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-sort-service-catalog-item-list-with-reason-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.0666666666666666,0.4,0.1,469542.7333333333,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-sort-service-catalog-item-list-with-reason-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.9333333333333332,0.0333333333333333,279140.6,1,31,30,0
workarena,workarena.servicenow.infeasible-navigate-and-sort-service-catalog-item-list-with-reason-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.8666666666666667,0.6333333333333333,272536.76666666666,1,31,30,0
workarena,workarena.servicenow.knowledge-base-search,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,0.0,0.0,1.0,4,0.0,0.0,0.25,380903.0,1,5,4,0
workarena,workarena.servicenow.knowledge-base-search,GenericAgent-anthropic_claude-3.7-sonnet,0.0,0.0,0.0,1.0,6,0.0,0.0,0.1666666666666666,382630.5,1,7,6,0
workarena,workarena.servicenow.knowledge-base-search,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,6,0.0,0.0,0.1666666666666666,366117.1666666667,1,7,6,0
workarena,workarena.servicenow.knowledge-base-search,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,1.0,1.0,0.0,1.0,6,0.0,0.0,0.1666666666666666,372406.0,1,7,6,0
workarena,workarena.servicenow.multi-chart-min-max-retrieval,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,0.0,0.0,1.0,2,0.0,0.0,0.5,257915.5,1,3,2,0
workarena,workarena.servicenow.multi-chart-min-max-retrieval,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,1.0,12,0.5,0.0833333333333333,0.1666666666666666,290106.25,1,13,12,0
workarena,workarena.servicenow.multi-chart-min-max-retrieval,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,2,0.0,0.0,0.5,188660.5,1,3,2,0
workarena,workarena.servicenow.multi-chart-min-max-retrieval,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,0.0,0.0,1.0,2,0.0,0.0,0.5,258113.0,1,3,2,0
workarena,workarena.servicenow.multi-chart-value-retrieval,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,0.0,0.0,1,0.0,0.0,1.0,195558.0,1,2,1,0
workarena,workarena.servicenow.multi-chart-value-retrieval,GenericAgent-anthropic_claude-3.7-sonnet,0.0,0.0,0.0,1.0,2,0.0,0.0,0.5,172874.0,1,3,2,0
workarena,workarena.servicenow.multi-chart-value-retrieval,GenericAgent-gpt-4o-2024-11-20,1.0,1.0,0.0,0.0,4,0.0,0.0,0.25,228097.75,1,5,4,0
workarena,workarena.servicenow.multi-chart-value-retrieval,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,0.0,0.0,2,0.0,0.0,0.5,232892.5,1,3,2,0
workarena,workarena.servicenow.navigate-and-create-hardware-asset-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0333333333333333,0.6,0.4333333333333333,320808.3,1,31,30,0
workarena,workarena.servicenow.navigate-and-create-hardware-asset-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,0.0,30,0.0333333333333333,0.1666666666666666,0.0333333333333333,359319.0333333333,1,31,30,0
workarena,workarena.servicenow.navigate-and-create-hardware-asset-l2,GenericAgent-gpt-4o-2024-11-20,1.0,1.0,0.0,0.0,26,0.0384615384615384,0.1153846153846154,0.0769230769230769,229433.2692307692,1,27,26,0
workarena,workarena.servicenow.navigate-and-create-hardware-asset-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.7,0.5666666666666667,237054.03333333333,1,31,30,0
workarena,workarena.servicenow.navigate-and-create-problem-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,0.0,0.0,1.0,10,0.0,0.0,0.1,298807.9,1,11,10,0
workarena,workarena.servicenow.navigate-and-create-problem-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,0.0,0.0,1.0,12,0.0833333333333333,0.0,0.0833333333333333,307692.75,1,13,12,0
workarena,workarena.servicenow.navigate-and-create-problem-l2,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,10,0.0,0.0999999999999999,0.2,292916.7,1,11,10,0
workarena,workarena.servicenow.navigate-and-create-problem-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.9,0.7,241232.0,1,31,30,0
workarena,workarena.servicenow.navigate-and-create-user-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.8333333333333334,0.5666666666666667,156529.13333333333,1,31,30,0
workarena,workarena.servicenow.navigate-and-create-user-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,0.0,0.0,1.0,15,0.0,0.0,0.0666666666666666,223813.46666666667,1,16,15,0
workarena,workarena.servicenow.navigate-and-create-user-l2,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,14,0.0,0.0,0.0714285714285714,223139.2142857143,1,15,14,0
workarena,workarena.servicenow.navigate-and-create-user-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.8,0.8,218427.26666666663,1,31,30,0
workarena,workarena.servicenow.navigate-and-filter-change-request-list-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.8333333333333334,0.7666666666666666,0.7333333333333333,413845.13333333336,1,31,30,0
workarena,workarena.servicenow.navigate-and-filter-change-request-list-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,0.0,30,0.2666666666666666,0.1999999999999999,0.0666666666666666,412231.3666666666,1,31,30,0
workarena,workarena.servicenow.navigate-and-filter-change-request-list-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.9,0.5666666666666667,273634.4666666667,1,31,30,0
workarena,workarena.servicenow.navigate-and-filter-change-request-list-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,0.0,0.0,30,0.0,0.2333333333333332,0.1333333333333333,402968.2,1,31,30,0
workarena,workarena.servicenow.navigate-and-filter-hardware-list-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.8666666666666667,0.9,168963.4,1,31,30,0
workarena,workarena.servicenow.navigate-and-filter-hardware-list-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,0.0,30,0.4,0.1666666666666666,0.0333333333333333,330847.63333333336,1,31,30,0
workarena,workarena.servicenow.navigate-and-filter-hardware-list-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,0.0,30,0.3,0.4,0.0666666666666666,292325.6,1,31,30,0
workarena,workarena.servicenow.navigate-and-filter-hardware-list-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.8,0.2,238381.5,1,31,30,0
workarena,workarena.servicenow.navigate-and-filter-service-catalog-item-list-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.8666666666666667,0.9,173015.26666666666,1,31,30,0
workarena,workarena.servicenow.navigate-and-filter-service-catalog-item-list-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.0,0.7,0.6666666666666666,365928.56666666665,1,31,30,0
workarena,workarena.servicenow.navigate-and-filter-service-catalog-item-list-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.9333333333333332,0.0333333333333333,280877.1,1,31,30,0
workarena,workarena.servicenow.navigate-and-filter-service-catalog-item-list-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.9,0.0666666666666666,273282.1,1,31,30,0
workarena,workarena.servicenow.navigate-and-order-apple-mac-book-pro15-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,0.0,0.0,1.0,7,0.0,0.0,0.1428571428571428,192213.85714285716,1,8,7,0
workarena,workarena.servicenow.navigate-and-order-apple-mac-book-pro15-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,0.0,0.0,1.0,6,0.0,0.0,0.1666666666666666,219566.66666666663,1,7,6,0
workarena,workarena.servicenow.navigate-and-order-apple-mac-book-pro15-l2,GenericAgent-gpt-4o-2024-11-20,1.0,1.0,0.0,1.0,10,0.0,0.1999999999999999,0.1,232118.2,1,11,10,0
workarena,workarena.servicenow.navigate-and-order-apple-mac-book-pro15-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,0.0,0.0,1.0,7,0.0,0.0,0.1428571428571428,198803.7142857143,1,8,7,0
workarena,workarena.servicenow.navigate-and-order-apple-watch-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,0.0,0.0,1.0,7,0.0,0.0,0.1428571428571428,179279.0,1,8,7,0
workarena,workarena.servicenow.navigate-and-order-apple-watch-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,0.0,0.0,1.0,7,0.0,0.0,0.1428571428571428,221297.57142857145,1,8,7,0
workarena,workarena.servicenow.navigate-and-order-apple-watch-l2,GenericAgent-gpt-4o-2024-11-20,1.0,1.0,1.0,1.0,11,0.0,0.2727272727272727,0.0909090909090909,236314.36363636365,1,12,11,0
workarena,workarena.servicenow.navigate-and-order-apple-watch-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,0.0,0.0,1.0,8,0.0,0.0,0.125,288300.5,1,9,8,0
workarena,workarena.servicenow.navigate-and-order-development-laptop-p-c-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,0.0,1.0,9,0.0,0.0,0.1111111111111111,209048.11111111112,1,10,9,0
workarena,workarena.servicenow.navigate-and-order-development-laptop-p-c-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,0.0,0.0,1.0,7,0.0,0.0,0.1428571428571428,224951.2857142857,1,8,7,0
workarena,workarena.servicenow.navigate-and-order-development-laptop-p-c-l2,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,6,0.0,0.0,0.1666666666666666,218045.16666666663,1,7,6,0
workarena,workarena.servicenow.navigate-and-order-development-laptop-p-c-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0333333333333333,0.7,0.3333333333333333,280614.93333333335,1,31,30,0
